Date,PX_LAST,PX_VOLUME
8/12/08,2444.16,2419194407
8/13/08,2444.67,2755171101
8/14/08,2443.51,2015723666
8/15/08,2447.61,2042226171
8/18/08,2313.4,2362310635
8/19/08,2348.47,1947710664
8/20/08,2532.94,4504341500
8/21/08,2443.98,3751804079
8/22/08,2404.93,2629824164
8/25/08,2400.55,1864319061
8/26/08,2331.53,2374193796
8/27/08,2325.29,2386258423
8/28/08,2335.86,2040029105
8/29/08,2391.64,2887784584
9/1/08,2309.17,2115280397
9/2/08,2285.41,1844049828
9/3/08,2245.96,2374947441
9/4/08,2251.15,1898478074
9/5/08,2183.43,2165448015
9/8/08,2126.52,2218655498
9/9/08,2139.15,1762429882
9/10/08,2143.18,2205784433
9/11/08,2072.13,2217678185
9/12/08,2077.85,1919702093
9/16/08,2000.65,3356326120
9/17/08,1929.14,3286224222
9/18/08,1895.99,4782026335
9/19/08,2073.11,3652540413
9/22/08,2207.61,10199387355
9/23/08,2123.48,7836561791
9/24/08,2138.85,4532818095
9/25/08,2223.53,7423791250
9/26/08,2243.66,5942994340
10/6/08,2128.7,4557526468
10/7/08,2102.45,4306532520
10/8/08,2022.88,3687470037
10/9/08,1995.3,3358231187
10/10/08,1906.96,3915159314
10/13/08,1985.49,4353812093
10/14/08,1934.62,5433194656
10/15/08,1914.36,3189239817
10/16/08,1820.9,4052964885
10/17/08,1833.26,2871542084
10/20/08,1896.73,3327715249
10/21/08,1881.41,3890839580
10/22/08,1833.32,3296857273
10/23/08,1834.78,3575865446
10/24/08,1781.6,3298066893
10/27/08,1654.67,3644184765
10/28/08,1705.82,4679280419
10/29/08,1658.22,3886948822
10/30/08,1697.66,4128429294
10/31/08,1663.66,2831453433
11/3/08,1653.54,2538109763
11/4/08,1627.76,2610016540
11/5/08,1691.42,4241821061
11/6/08,1649.78,3078417954
11/7/08,1677.83,3152159033
11/10/08,1801.67,6394885956
11/11/08,1781.36,6607285116
11/12/08,1801.82,4408796039
11/13/08,1874.08,8323455203
11/14/08,1943.65,9116871772
11/17/08,1987.23,8783662679
11/18/08,1839.82,9727835368
11/19/08,1953.16,8211740852
11/20/08,1932.43,8318703856
11/21/08,1920.74,8304932981
11/24/08,1837.64,5056151726
11/25/08,1834.29,4281459000
11/26/08,1843.5,4556563565
11/27/08,1870.47,8800832204
11/28/08,1829.92,5159066007
12/1/08,1864.21,4838633308
12/2/08,1868.63,6135023569
12/3/08,1952.67,8501914469
12/4/08,1982.93,11918344194
12/5/08,2013.18,7436632606
12/8/08,2095.04,10760713118
12/9/08,2040.85,9250981425
12/10/08,2096.39,8327106241
12/11/08,2046.34,7355623658
12/12/08,1960.38,6738726648
12/15/08,1975.03,5045109635
12/16/08,1994.45,4792487871
12/17/08,2001.42,5868515057
12/18/08,2045.1,5842922457
12/19/08,2052.11,6331122717
12/22/08,2017.55,5294946461
12/23/08,1918.96,6359046400
12/24/08,1887.08,4420183185
12/25/08,1870.77,3991683423
12/26/08,1862.1,3456088898
12/29/08,1854.76,3598687362
12/30/08,1833.44,3758462718
12/31/08,1817.72,3563135591
1/5/09,1882.96,4818702013
1/6/09,1942.8,7097409734
1/7/09,1931.18,5970216703
1/8/09,1887.99,5344649091
1/9/09,1918.37,4740721618
1/12/09,1920.69,5423415675
1/13/09,1876.19,4981813770
1/14/09,1955.24,5928323100
1/15/09,1954.87,7894364845
1/16/09,1990.21,9653863395
1/19/09,2012.47,8194817779
1/20/09,2025.19,5325926250
1/21/09,2021.71,6411742808
1/22/09,2044.55,5886194755
1/23/09,2032.68,5750410965
2/2/09,2057.06,5145390685
2/3/09,2108.91,8764030286
2/4/09,2166.41,10088842850
2/5/09,2150.97,11510012255
2/6/09,2237.28,10666490448
2/9/09,2296.67,12952367065
2/10/09,2326.76,11629454823
2/11/09,2331.14,14757663733
2/12/09,2318.34,11982621860
2/13/09,2399.07,14040991013
2/16/09,2462.25,15234666936
2/17/09,2385.29,14101499104
2/18/09,2275.84,11542206240
2/19/09,2298.41,9085392815
2/20/09,2344.32,8663206975
2/23/09,2410.48,10946540301
2/24/09,2301.85,12701755575
2/25/09,2304.25,10787752807
2/26/09,2190.19,10220038581
2/27/09,2140.49,8707641565
3/2/09,2164.67,6274618135
3/3/09,2142.15,6616731459
3/4/09,2285.15,11075003308
3/5/09,2304.92,13198734740
3/6/09,2286.58,8596545060
3/9/09,2202.53,8655594821
3/10/09,2240.78,5666044907
3/11/09,2220.38,7083867661
3/12/09,2215.7,5570011128
3/13/09,2205.42,5408309494
3/16/09,2241.61,4877385486
3/17/09,2322.4,9298052860
3/18/09,2332.65,10187007121
3/19/09,2382.56,9731876675
3/20/09,2379.84,10939673842
3/23/09,2439.4,11631304972
3/24/09,2451.78,11199352506
3/25/09,2401.33,9581666082
3/26/09,2479.79,11324945208
3/27/09,2498.93,13536854657
3/30/09,2484.49,9415166565
3/31/09,2507.79,9546175212
4/1/09,2548.22,12630762559
4/2/09,2576.4,13514680683
4/3/09,2570.5,12365521639
4/7/09,2576.95,8608325754
4/8/09,2479.35,9932809439
4/9/09,2517.67,7459370355
4/10/09,2595.53,10414440846
4/13/09,2656.52,13901454160
4/14/09,2676.87,11049130459
4/15/09,2686.99,12066529249
4/16/09,2687.11,12372961359
4/17/09,2650.69,10152880814
4/20/09,2707.67,9590369434
4/21/09,2675.44,10818525271
4/22/09,2576.28,12404641359
4/23/09,2593.56,8088794286
4/24/09,2572.89,7336096901
4/27/09,2513.29,7203939042
4/28/09,2518.53,5926498352
4/29/09,2605.37,8188500666
4/30/09,2622.93,8580934864
5/4/09,2714.3,10291656562
5/5/09,2727.01,10231372291
5/6/09,2764.98,10580665054
5/7/09,2767.08,12210116153
5/8/09,2789.22,10672498827
5/11/09,2725.32,12536445293
5/12/09,2788.56,8869594282
5/13/09,2814.01,10711285667
5/14/09,2792.6,8263932978
5/15/09,2796.12,6493143108
5/18/09,2810.57,7483578655
5/19/09,2840.08,9770361750
5/20/09,2812.87,8793921524
5/21/09,2750.01,8553539433
5/22/09,2740.68,6149901287
5/25/09,2752.72,7409167138
5/26/09,2719.76,7231601288
5/27/09,2759.71,6797664526
6/1/09,2858.34,10856488398
6/2/09,2865.1,10833839742
6/3/09,2939.39,11207331084
6/4/09,2953.75,13012771073
6/5/09,2939.31,10847632479
6/8/09,2948.48,9611636638
6/9/09,2960.56,9198988637
6/10/09,2989.6,10179003941
6/11/09,2961.63,8711599796
6/12/09,2906.29,8006706781
6/15/09,2966.19,7435209062
6/16/09,2961.22,7017924253
6/17/09,3010.59,7729311894
6/18/09,3057.43,9628131675
6/19/09,3080,10251806957
6/22/09,3082.56,10395258303
6/23/09,3083.9,11150673450
6/24/09,3120.73,10942431388
6/25/09,3117.92,8280688702
6/26/09,3128.42,7050090805
6/29/09,3179.97,8499707595
6/30/09,3166.47,8678234755
7/1/09,3237.9,9695056524
7/2/09,3282.36,11298929429
7/3/09,3327.14,10573259278
7/6/09,3374.75,13526404948
7/7/09,3340.49,12960079971
7/8/09,3352.27,11386759229
7/9/09,3396.3,11308152307
7/10/09,3398.31,10617491216
7/13/09,3361.01,9961965114
7/14/09,3454.75,10752042563
7/15/09,3493.31,13348300224
7/16/09,3501.24,12931332956
7/17/09,3519.81,10654970459
7/20/09,3591.12,13646853946
7/21/09,3539.83,13060096196
7/22/09,3606.92,11523854616
7/23/09,3651.97,11638160932
7/24/09,3667.56,12797935224
7/27/09,3743.63,13880804072
7/28/09,3755.82,14626788542
7/29/09,3558.51,16740612618
7/30/09,3634.82,13496887959
7/31/09,3734.62,13223983447
8/3/09,3787.03,13641589999
8/4/09,3786.62,14103573949
8/5/09,3740.94,13344445342
8/6/09,3663.12,11810152556
8/7/09,3555.1,10057575174
8/10/09,3544.54,8487068121
8/11/09,3556.38,6449719725
8/12/09,3397.4,9253538687
8/13/09,3440.82,8708180034
8/14/09,3344.46,8824862752
8/17/09,3140.27,9172390277
8/18/09,3171.99,7734303552
8/19/09,3014.57,8160402034
8/20/09,3144.39,7951921684
8/21/09,3203.62,8661680532
8/24/09,3229.6,8041406867
8/25/09,3109.83,9753013962
8/26/09,3172.39,8203640470
8/27/09,3156.3,8012520137
8/28/09,3046.78,8401794636
8/31/09,2830.27,8451731186
9/1/09,2843.7,7053530617
9/2/09,2890.93,6084338674
9/3/09,3051.96,9315744780
9/4/09,3077.14,8698471518
9/7/09,3104.21,8279074066
9/8/09,3170.97,8396563463
9/9/09,3194.91,9119115502
9/10/09,3162.91,6656600731
9/11/09,3238.13,8068966054
9/14/09,3293.39,8739388393
9/15/09,3302.64,8709217765
9/16/09,3258.24,8824448191
9/17/09,3320.1,9133340484
9/18/09,3199.69,10048840405
9/21/09,3208.6,7280197458
9/22/09,3131.03,7342510160
9/23/09,3060.07,6601371609
9/24/09,3080.93,6515210299
9/25/09,3058.53,4582049210
9/28/09,2972.64,4191835272
9/29/09,2972.29,4593235283
9/30/09,3004.81,4218452445
10/9/09,3163.71,5687104048
10/12/09,3151.63,5896196074
10/13/09,3198.52,5071370463
10/14/09,3227.4,8097812014
10/15/09,3239.64,6056201074
10/16/09,3241.71,5563625510
10/19/09,3329.16,7768314336
10/20/09,3377.57,8942627800
10/21/09,3369.29,8348894002
10/22/09,3347.32,6093658334
10/23/09,3413.25,8672542956
10/26/09,3414.24,6844252456
10/27/09,3314.72,7420955106
10/28/09,3329.33,6259484984
10/29/09,3247.05,6130535440
10/30/09,3280.37,6064706273
11/2/09,3392.8,8198115866
11/3/09,3435.43,8379109848
11/4/09,3453.89,8606527380
11/5/09,3464.32,8064778456
11/6/09,3483.02,9219031563
11/9/09,3495.79,7805090424
11/10/09,3503.78,8430098739
11/11/09,3495.67,7262632158
11/12/09,3499.99,7996266107
11/13/09,3518.72,9121017188
11/16/09,3625.8,12315732345
11/17/09,3628.35,9739136871
11/18/09,3630.23,8922628372
11/19/09,3642.44,9494009561
11/20/09,3631.01,9475075113
11/23/09,3665.51,9399094097
11/24/09,3548.08,14756682212
11/25/09,3629.63,11460232858
11/26/09,3485.77,12788237874
11/27/09,3382.51,8929468831
11/30/09,3511.67,8441534106
12/1/09,3560.83,10151863947
12/2/09,3597.33,9805203278
12/3/09,3590.88,8997857183
12/4/09,3643.49,13413090149
12/7/09,3668.83,9122554584
12/8/09,3624.02,8294086429
12/9/09,3554.48,6852150663
12/10/09,3577.24,5756373788
12/11/09,3575.02,5455091172
12/14/09,3612.75,8378502117
12/15/09,3583.34,6918649329
12/16/09,3560.72,5696391237
12/17/09,3480.15,6328620144
12/18/09,3391.74,6611101530
12/21/09,3396.62,4832980518
12/22/09,3305.54,5394268521
12/23/09,3336.48,4806450407
12/24/09,3438.82,6437782275
12/25/09,3424.78,4691457566
12/28/09,3478.43,5537539037
12/29/09,3500.74,5553576493
12/30/09,3558.86,8842937032
12/31/09,3575.68,6924188981
1/4/10,3535.23,6610107964
1/5/10,3564.04,8580964073
1/6/10,3541.73,7847312460
1/7/10,3471.46,8035003734
1/8/10,3480.13,6079025292
1/11/10,3482.05,8998017171
1/12/10,3534.92,9374327839
1/13/10,3421.14,11245790133
1/14/10,3469.05,8335325216
1/15/10,3482.74,7254310208
1/18/10,3500.68,8285430728
1/19/10,3507.48,7488323177
1/20/10,3394.43,9249514571
1/21/10,3408.57,7059506757
1/22/10,3366.2,8893340416
1/25/10,3328.01,5227092536
1/26/10,3242.8,6175223094
1/27/10,3198.57,5269139365
1/28/10,3206.57,4699071550
1/29/10,3204.16,5026261307
2/1/10,3152.71,5700138028
2/2/10,3146.19,5013003322
2/3/10,3230.72,6479889399
2/4/10,3218.8,5897272646
2/5/10,3153.09,5910584504
2/8/10,3150.99,3735595098
2/9/10,3169.19,3595315790
2/10/10,3214.13,3421989447
2/11/10,3220.4,3579105209
2/12/10,3251.28,3405823789
2/22/10,3233.35,3828377155
2/23/10,3198.63,4274289844
2/24/10,3244.48,4998943653
2/25/10,3292.13,6758661669
2/26/10,3281.67,5210728832
3/1/10,3324.42,6050452000
3/2/10,3311.24,5703437376
3/3/10,3335.08,6062273211
3/4/10,3250.57,6934680979
3/5/10,3259.76,4562913754
3/8/10,3286.18,4154087584
3/9/10,3305.86,5419948585
3/10/10,3279.69,4642107872
3/11/10,3276.71,4748775422
3/12/10,3233.13,3995734383
3/15/10,3183.18,3784430441
3/16/10,3203.97,3084778019
3/17/10,3273.92,4580093400
3/18/10,3267.56,4694801314
3/19/10,3293.87,4606218698
3/22/10,3302.63,4943946169
3/23/10,3275.57,4653953598
3/24/10,3276.67,4454796614
3/25/10,3229.13,4498428482
3/26/10,3275,4744496535
3/29/10,3358.54,8472491020
3/30/10,3366.71,5643698041
3/31/10,3345.61,5312428745
4/1/10,3391.94,6777266864
4/2/10,3407.35,6907345180
4/6/10,3405.15,6519170994
4/7/10,3386.95,5401122840
4/8/10,3346.74,6218532244
4/9/10,3379.17,5128056719
4/12/10,3351.48,7456514994
4/13/10,3391.72,7990769512
4/14/10,3403.71,6030613105
4/15/10,3394.57,6105168451
4/16/10,3356.33,4714036819
4/19/10,3176.42,8841629993
4/20/10,3173.37,6413785916
4/21/10,3236.68,6692833113
4/22/10,3201.54,7108168786
4/23/10,3190,6125267926
4/26/10,3172,5089419930
4/27/10,3108.41,6529657412
4/28/10,3097.35,4599540567
4/29/10,3060.06,4826097143
4/30/10,3067.37,5447788109
5/4/10,3019.45,4124860999
5/5/10,3036.39,5967044145
5/6/10,2896.86,5877041289
5/7/10,2836.79,6111939880
5/10/10,2858.23,5020917265
5/11/10,2800.82,5836348970
5/12/10,2818.16,5300227054
5/13/10,2886.91,5514577778
5/14/10,2868.02,4249871904
5/17/10,2714.72,5216684708
5/18/10,2771.35,5450967092
5/19/10,2762.17,4557622108
5/20/10,2726.02,4217480266
5/21/10,2768.79,5447538281
5/24/10,2873.47,7450233770
5/25/10,2813.94,5516832669
5/26/10,2813.94,3985856351
5/27/10,2859.98,5344520938
5/28/10,2850.3,5153498917
5/31/10,2773.26,4621685416
6/1/10,2744.16,4485142554
6/2/10,2757.53,3958702032
6/3/10,2736.08,3958725770
6/4/10,2744.39,3274629103
6/7/10,2695.72,3954199314
6/8/10,2699.34,3514018200
6/9/10,2782.13,6020953306
6/10/10,2750.02,4290633366
6/11/10,2758.87,4055858483
6/17/10,2742.73,3261235556
6/18/10,2696.17,4180834394
6/21/10,2780.66,5526148194
6/22/10,2783.72,3909605174
6/23/10,2758.5,3560035037
6/24/10,2757.5,2922068175
6/25/10,2736.29,3067178198
6/28/10,2716.78,2771004409
6/29/10,2592.02,4875855227
6/30/10,2563.07,3569879412
7/1/10,2526.07,3285764642
7/2/10,2534.11,4491410024
7/5/10,2512.65,3217857431
7/6/10,2562.9,3971476243
7/7/10,2580.48,3572090923
7/8/10,2575.92,3405696627
7/9/10,2647.1,5849304464
7/12/10,2676.22,5846249063
7/13/10,2634.59,4322850629
7/14/10,2653.61,4668886021
7/15/10,2608.52,4044045890
7/16/10,2616.13,3506330227
7/19/10,2682.47,5386806974
7/20/10,2741.5,7312834522
7/21/10,2747.34,7075709216
7/22/10,2781.29,6106480560
7/23/10,2793.08,6451856468
7/26/10,2811.06,5358002647
7/27/10,2795.72,4979988445
7/28/10,2863.72,7937138647
7/29/10,2877.98,9596540896
7/30/10,2868.85,6257559140
8/2/10,2917.28,7174329986
8/3/10,2865.97,8174836409
8/4/10,2876.43,7131803938
8/5/10,2850.83,6715758114
8/6/10,2897.66,7491489547
8/9/10,2918.24,7472639118
8/10/10,2832.64,7843503363
8/11/10,2850.21,5497913296
8/12/10,2816.39,5989322705
8/13/10,2855.55,5850772137
8/16/10,2922.08,8106804254
8/17/10,2942.29,7645291238
8/18/10,2937.36,7074759973
8/19/10,2955.4,7692486520
8/20/10,2898.33,7166330582
8/23/10,2896.19,4891551662
8/24/10,2911.83,6109379645
8/25/10,2843.02,6361062133
8/26/10,2850.09,4867044240
8/27/10,2858.57,4078958240
8/30/10,2915.01,6574988232
8/31/10,2903.19,6576610401
9/1/10,2884.04,7697557820
9/2/10,2921.39,7070085120
9/3/10,2920.21,7264102737
9/6/10,2975.09,9385568112
9/7/10,2983.11,7351936075
9/8/10,2980.97,7287200177
9/9/10,2926.46,8139555376
9/10/10,2932.55,6508670396
9/13/10,2962.32,6727990008
9/14/10,2965.01,7010590266
9/15/10,2913.19,7161964171
9/16/10,2857.79,7407428378
9/17/10,2861.37,5193886652
9/20/10,2849.83,5028310448
9/21/10,2857.48,3575188087
9/27/10,2905.03,4907182293
9/28/10,2880.91,5866082597
9/29/10,2874.81,5678223563
9/30/10,2935.57,6300024690
10/8/10,3044.23,9999471970
10/11/10,3132.9,15873490448
10/12/10,3172.73,12736170520
10/13/10,3217.58,14460777295
10/14/10,3224.14,17961183842
10/15/10,3327.68,19341413996
10/18/10,3306.16,21788205054
10/19/10,3375.67,13044179088
10/20/10,3396.88,16652845981
10/21/10,3374.69,12388324535
10/22/10,3378.66,11636185722
10/25/10,3481.08,14543310533
10/26/10,3466.08,14263699855
10/27/10,3403.87,12376156971
10/28/10,3397.69,9834945620
10/29/10,3379.98,10045897035
11/1/10,3473,12626914776
11/2/10,3463.13,15491144961
11/3/10,3420.34,12635930291
11/4/10,3480.51,11679948114
11/5/10,3520.8,13768802710
11/8/10,3548.57,12647075935
11/9/10,3523.95,12245453272
11/10/10,3499.11,12007857782
11/11/10,3509.98,13897623322
11/12/10,3291.83,16073384998
11/15/10,3314.89,10231572399
11/16/10,3169.54,10830707239
11/17/10,3103.91,8325807956
11/18/10,3147.96,6569729231
11/19/10,3178.85,8334765430
11/22/10,3171.94,8321277619
11/23/10,3107.18,7739959050
11/24/10,3177.04,7533208285
11/25/10,3223.48,8344209419
11/26/10,3194.85,6446782359
11/29/10,3190.05,5899489244
11/30/10,3136.99,8576235503
12/1/10,3136.02,4888266815
12/2/10,3155.06,6102390757
12/3/10,3158.16,5047535369
12/6/10,3165.57,5636263048
12/7/10,3200.34,5848365318
12/8/10,3171.88,5951566259
12/9/10,3123.37,6615296455
12/10/10,3161.98,5710810519
12/13/10,3261.06,9571373944
12/14/10,3269.47,8410424066
12/15/10,3247.64,7226978455
12/16/10,3230.67,5679962476
12/17/10,3225.66,4491914684
12/20/10,3178.66,7475969273
12/21/10,3249.51,7985241998
12/22/10,3215.45,6993625770
12/23/10,3188.61,6131584706
12/24/10,3162.96,5513776658
12/27/10,3099.71,7001710736
12/28/10,3044.93,5632574891
12/29/10,3061.83,4519277488
12/30/10,3064.1,5428142910
12/31/10,3128.26,6256607811
1/4/11,3189.68,8541043963
1/5/11,3175.66,7926880984
1/6/11,3159.64,5968109209
1/7/11,3166.62,8409323264
1/10/11,3108.19,6549440613
1/11/11,3124.92,5698591737
1/12/11,3142.34,5849851755
1/13/11,3141.28,5193698810
1/14/11,3091.86,5335143886
1/17/11,2974.35,6680756196
1/18/11,2977.65,4296456401
1/19/11,3044.85,5657194165
1/20/11,2944.71,6104664341
1/21/11,2983.46,7310296586
1/24/11,2954.23,6547254542
1/25/11,2938.65,4898268850
1/26/11,2978.43,4337497899
1/27/11,3026.47,8258591925
1/28/11,3036.74,6301358874
1/31/11,3076.51,6710591430
2/1/11,3077.28,4986252980
2/9/11,3040.95,6039414512
2/10/11,3104.16,6660366230
2/11/11,3120.96,7597555313
2/14/11,3219.14,12130233112
2/15/11,3217.67,10955443829
2/16/11,3248.53,9133428276
2/17/11,3245.91,8896469521
2/18/11,3211.88,7537868405
2/21/11,3257.91,7939977553
2/22/11,3163.58,10786374138
2/23/11,3174.74,7132485438
2/24/11,3190.94,6648689345
2/25/11,3197.62,6161927522
2/28/11,3239.56,7663066261
3/1/11,3254.89,8856695446
3/2/11,3243.3,8091064109
3/3/11,3221.72,10121999734
3/4/11,3270.67,8001391465
3/7/11,3334.51,11818719724
3/8/11,3337.46,8487865455
3/9/11,3338.86,7802636064
3/10/11,3280.26,7821264185
3/11/11,3247.38,6720833456
3/14/11,3262.92,6368978257
3/15/11,3203.96,9603397869
3/16/11,3248.2,7885951963
3/17/11,3197.1,8568711363
3/18/11,3215.69,6134016149
3/21/11,3207.11,5910503710
3/22/11,3222.96,5724868380
3/23/11,3264.93,7207758489
3/24/11,3251.36,6130424370
3/25/11,3294.48,8689597852
3/28/11,3290.57,9768429990
3/29/11,3257.98,10528016437
3/30/11,3256.08,7833633657
3/31/11,3223.29,6450387984
4/1/11,3272.73,6309472248
4/6/11,3311.07,10582367379
4/7/11,3324.42,8468176228
4/8/11,3353.36,7392921009
4/11/11,3333.43,10442054479
4/12/11,3326.77,10193850613
4/13/11,3372.03,8703633781
4/14/11,3353.56,8897224144
4/15/11,3358.94,7851487350
4/18/11,3359.44,8658262439
4/19/11,3295.81,8510693302
4/20/11,3295.76,7234331769
4/21/11,3317.37,7324042426
4/22/11,3299.94,6717145510
4/25/11,3249.57,7442182864
4/26/11,3230.96,5909641748
4/27/11,3209.5,6244356650
4/28/11,3161.78,6505023510
4/29/11,3192.72,5368306489
5/3/11,3211.13,5499890957
5/4/11,3129.03,6671634041
5/5/11,3126.12,5256774738
5/6/11,3121.4,5535218639
5/9/11,3129.76,4602740374
5/10/11,3153.22,4093299539
5/11/11,3145.09,4768853284
5/12/11,3101.6,4879950073
5/13/11,3128.09,4689595141
5/16/11,3100.46,4519431871
5/17/11,3116.03,5120373102
5/18/11,3139.38,3964176841
5/19/11,3120.64,4311078183
5/20/11,3121.6,3846801207
5/23/11,3022.98,5590247249
5/24/11,3026.22,4160894363
5/25/11,2990.34,3928970379
5/26/11,2978.38,3700374660
5/27/11,2963.31,4277090504
5/30/11,2954.51,3467115950
5/31/11,3001.56,3968939871
6/1/11,3004.17,3841932732
6/2/11,2955.71,5261786717
6/3/11,2986.35,3907616366
6/7/11,3004.26,3685233184
6/8/11,3008.65,4290875764
6/9/11,2951.89,4749663570
6/10/11,2961.93,4220188238
6/13/11,2950.35,3835166843
6/14/11,2993.56,5598281504
6/15/11,2963.12,4439085248
6/16/11,2917.58,4113548160
6/17/11,2892.16,4117653026
6/20/11,2874.9,3799198208
6/21/11,2909.07,4203892277
6/22/11,2908.58,3731880205
6/23/11,2957.63,4594111715
6/24/11,3027.47,8545923951
6/27/11,3036.49,6561577131
6/28/11,3041.73,5576625419
6/29/11,3000.17,5347684758
6/30/11,3044.09,6250254885
7/1/11,3049.75,5676665305
7/4/11,3121.98,8046403099
7/5/11,3122.5,6776333470
7/6/11,3113.71,6155580747
7/7/11,3101.68,7181036000
7/8/11,3109.18,5128259280
7/11/11,3113.21,4792065972
7/12/11,3056.91,5710798400
7/13/11,3106.25,5411436720
7/14/11,3115.75,6031493524
7/15/11,3128.89,6155032203
7/18/11,3122.6,6069131080
7/19/11,3095.13,5338870931
7/20/11,3091.57,4411833100
7/21/11,3059.14,4408469138
7/22/11,3067.99,3725725505
7/25/11,2968.29,6718099565
7/26/11,2977.77,4351545736
7/27/11,3000.05,4838561172
7/28/11,2981,4813898447
7/29/11,2972.08,4629825343
8/1/11,2977.72,3388694936
8/2/11,2956.38,3897835718
8/3/11,2954.87,3866836208
8/4/11,2960.31,3298571938
8/5/11,2897.42,4931685409
8/8/11,2793.9,7151776634
8/9/11,2798.19,6984267621
8/10/11,2824.12,5865931177
8/11/11,2866.92,5899768896
8/12/11,2875.37,5719740616
8/15/11,2917.88,5987547590
8/16/11,2897.58,5096268108
8/17/11,2886.01,3917817890
8/18/11,2834.25,4076888253
8/19/11,2807.66,4325965046
8/22/11,2777.79,3420968495
8/23/11,2821,3262051449
8/24/11,2810.02,3530156519
8/25/11,2903.84,7221684504
8/26/11,2901.22,4560410155
8/29/11,2852.81,4426784975
8/30/11,2841.74,4313787168
8/31/11,2846.78,3210789924
9/1/11,2834.54,3011870243
9/2/11,2803.85,2931711557
9/5/11,2743.82,3200565980
9/6/11,2723.3,2971398224
9/7/11,2779.09,3326538127
9/8/11,2756.11,2683873450
9/9/11,2751.1,2707350329
9/13/11,2720.28,2671376423
9/14/11,2733.11,3042477956
9/15/11,2729.05,3117192481
9/16/11,2733.99,2755593220
9/19/11,2679.27,2909094090
9/20/11,2689.85,2559868102
9/21/11,2771.01,5619417113
9/22/11,2685.69,4710265958
9/23/11,2669.48,4259222402
9/26/11,2610.92,3917512370
9/27/11,2637.88,3502197416
9/28/11,2610.59,3416955504
9/29/11,2588.19,3709359340
9/30/11,2581.35,3205082181
10/10/11,2557.08,2832512214
10/11/11,2551.99,4502984808
10/12/11,2644.76,6594568022
10/13/11,2662.6,6042620123
10/14/11,2653.78,3833694760
10/17/11,2666.95,3615831471
10/18/11,2592.21,3937344818
10/19/11,2583.08,3111616561
10/20/11,2520.53,3984246198
10/21/11,2507.88,2984350256
10/24/11,2576.67,4634580087
10/25/11,2625.43,5796737534
10/26/11,2651.65,7309823959
10/27/11,2657.48,4882039114
10/28/11,2709.02,7164310506
10/31/11,2695.31,5040711212
11/1/11,2697.53,5520665053
11/2/11,2742.39,6436158410
11/3/11,2744.3,8482075981
11/4/11,2763.75,6195821795
11/7/11,2736.25,4537505577
11/8/11,2727.71,4788425207
11/9/11,2751.65,4687795976
11/10/11,2699.59,5117370187
11/11/11,2695,3663669568
11/14/11,2750.2,4639094275
11/15/11,2744.68,4175986398
11/16/11,2670.12,5594923937
11/17/11,2662.02,3524765169
11/18/11,2606.5,4241471764
11/21/11,2609.69,2797189620
11/22/11,2609.48,2906907832
11/23/11,2584.01,2853141214
11/24/11,2588.92,3031960098
11/25/11,2569.97,2391376588
11/28/11,2573.32,2566693555
11/29/11,2608.57,3002587801
11/30/11,2521.52,4235264537
12/1/11,2583.61,6352025203
12/2/11,2557.31,3218370329
12/5/11,2521.39,3206338814
12/6/11,2516.34,2629758123
12/7/11,2528.23,2326183933
12/8/11,2525,2777774439
12/9/11,2503.46,2402905906
12/12/11,2477.69,2190124939
12/13/11,2421.93,3571753439
12/14/11,2397.48,2532010860
12/15/11,2340.79,3675083355
12/16/11,2390.13,3630233949
12/19/11,2384.41,3790975207
12/20/11,2377.07,3240232704
12/21/11,2339.11,3120952466
12/22/11,2341.34,3668385826
12/23/11,2359.16,3316190432
12/26/11,2335.7,2822408730
12/27/11,2305.04,2927731375
12/28/11,2307.93,3288201969
12/29/11,2311.36,3088770023
12/30/11,2345.74,3586524290
1/4/12,2298.75,3434456666
1/5/12,2276.39,4301648046
1/6/12,2290.6,3519899176
1/9/12,2368.57,5472734110
1/10/12,2447.35,8115498938
1/11/12,2435.61,5870567446
1/12/12,2435.22,4712127472
1/13/12,2394.33,4551399697
1/16/12,2345.65,3052714468
1/17/12,2460.6,6420564807
1/18/12,2422.19,6389235847
1/19/12,2468.35,5561572584
1/20/12,2504.09,5452978273
1/30/12,2460.72,4351714846
1/31/12,2464.26,3070150089
2/1/12,2428.99,3501537398
2/2/12,2486.24,4206698474
2/3/12,2506.09,4994923986
2/6/12,2504.32,4507990472
2/7/12,2457.95,3967916363
2/8/12,2528.24,5618645644
2/9/12,2529.23,5929975096
2/10/12,2533.62,6157587711
2/13/12,2531.98,5191397256
2/14/12,2522.11,4043010113
2/15/12,2549.61,5809037044
2/16/12,2536.07,5439543131
2/17/12,2537.09,3899471623
2/20/12,2540.71,5615332853
2/21/12,2562.45,4789480798
2/22/12,2597.48,7637665561
2/23/12,2606.26,7037712567
2/24/12,2648.02,8599970808
2/27/12,2656.57,10151403399
2/28/12,2662.46,7759253590
2/29/12,2634.14,5912020612
3/1/12,2633.35,4214844144
3/2/12,2679.93,6412203444
3/5/12,2662.7,7139545782
3/6/12,2621.05,6244714815
3/7/12,2603.01,5694873341
3/8/12,2635.79,5754941266
3/9/12,2664.3,5525892149
3/12/12,2654.4,6232721579
3/13/12,2681.07,5840446920
3/14/12,2605.11,10842653985
3/15/12,2585.55,7256596031
3/16/12,2623.52,5809125882
