Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2006-03-09,6.678471000000001,8.234241,0.9643,1004.34,15510.13
2006-03-10,6.7378350000000005,8.234241,0.9642,1008.9,15445.05
2006-03-13,6.797199000000001,8.149788000000001,0.9638,1019.86,15542.07
2006-03-14,6.7452559999999995,8.192016,0.9642,1018.27,15519.76
2006-03-15,6.80462,8.276469,0.9653,1028.96,15720.36
2006-03-16,6.789778,8.276469,0.965,1027.62,15729.04
2006-03-17,6.767517,8.234241,0.9658,1024.02,15801.66
2006-03-20,6.9010869999999995,8.403149,0.9669,1037.66,15929.95
2006-03-21,6.826881,8.572059,0.9666,1040.76,15922.75
2006-03-22,6.767517,8.276469,0.9666,1047.67,15642.81
2006-03-23,6.7007330000000005,8.52983,0.9665,1048.54,15771.17
2006-03-24,6.708153,8.52983,0.9663,1042.6,15716.46
2006-03-27,6.722994,8.614283,0.9673,1050.71,15815.87
2006-03-28,6.826881,8.614283,0.9674,1055.98,15856.58
2006-03-29,6.997553,8.52983,0.9669,1065.29,15745.11
2006-03-30,7.049497,9.036553,0.9667,1055.63,15880.69
2006-03-31,7.160804,9.121007,0.9679,1061.09,15805.04
2006-04-03,7.3388979999999995,9.458822999999999,0.9676,1079.32,16063.75
2006-04-04,7.205328,9.121007,0.968,1089.37,16100.09
2006-04-06,7.153385000000001,9.121007,0.9689,1103.24,16411.13
2006-04-07,6.990133,8.867647,0.9681,1103.15,16471.78
2006-04-10,7.064338,8.52983,0.9688,1117.91,16521.59
2006-04-11,7.034656,8.572059,0.9692,1123.31,16475.81
2006-04-12,7.197907000000001,8.445377,0.9682,1117.07,16310.76
2006-04-13,7.027235000000001,8.192016,0.9674,1093.93,16429.45
2006-04-18,7.390841,8.276469,0.9666,1131.28,16637.53
2006-04-19,7.235010000000001,8.149788000000001,0.9677,1138.24,16830.44
2006-04-20,7.205328,8.234241,0.9679,1134.38,16944.34
2006-04-21,7.405684,8.065334,0.9672,1149.16,16912.15
2006-04-24,7.190486999999999,7.8964289999999995,0.9674,1142.7,16705.67
2006-04-25,6.863983999999999,7.9386529999999995,0.9675,1141.93,16577.77
2006-04-26,6.990133,7.727517,0.9673,1155.73,16672.66
2006-04-27,6.975291,7.811972999999999,0.9674,1155.27,16742.85
2006-04-28,7.168225,7.558611,0.9675,1172.35,16661.3
2006-05-08,7.888017,8.192016,0.9681,1218.45,17301.79
2006-05-09,8.155157,8.107561,0.9685,1251.61,17133.99
2006-05-10,8.303566,8.107561,0.9685,1265.93,17080.59
2006-05-11,8.659751,7.980878999999999,0.9686,1255.04,17140.78
2006-05-12,9.527952,8.192016,0.9684,1296.26,16901.85
2006-05-15,10.477777,8.107561,0.9688,1352.16,16494.84
