Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2016-11-02,5.18,2.62,1.1477,3333.35,22810.5
2016-11-03,5.23,2.63,1.1463,3365.09,22683.51
2016-11-04,5.2,2.63,1.1479,3354.17,22642.62
2016-11-07,5.21,2.65,1.1445,3356.59,22801.4
2016-11-08,5.23,2.65,1.1427,3371.12,22909.47
2016-11-09,5.2,2.64,1.1420000000000001,3353.05,22415.19
2016-11-10,5.49,2.75,1.1395,3390.61,22839.11
2016-11-11,5.67,2.77,1.1388,3417.22,22531.09
2016-11-14,5.84,2.84,1.1309,3430.25,22222.22
2016-11-15,5.79,2.82,1.131,3429.87,22323.91
2016-11-16,5.88,2.93,1.1275,3429.59,22280.53
2016-11-17,6.07,3.12,1.1278,3436.54,22262.88
2016-11-18,5.77,3.03,1.1265,3417.46,22344.21
2016-11-21,5.79,3.04,1.1253,3441.11,22357.78
2016-11-22,5.85,3.02,1.1259,3468.36,22678.07
2016-11-23,5.67,2.98,1.1213,3474.73,22676.69
2016-11-24,5.77,3.04,1.1206,3488.74,22608.49
2016-11-25,5.79,3.03,1.121,3521.3,22723.45
2016-11-28,5.94,3.08,1.1217,3535.08,22830.57
2016-11-29,6.11,3.25,1.1233,3564.04,22737.07
2016-11-30,5.98,3.18,1.1258,3538.0,22789.77
2016-12-01,6.24,3.13,1.1265,3565.04,22878.23
2016-12-02,6.06,3.11,1.1273,3528.95,22564.82
2016-12-05,5.94,3.11,1.127,3469.41,22505.55
2016-12-06,5.86,3.13,1.1271,3459.15,22675.15
2016-12-07,5.9,3.14,1.1279,3475.75,22800.92
2016-12-08,5.75,2.94,1.1256,3470.14,22861.84
2016-12-09,5.78,2.89,1.1233,3493.7,22760.98
2016-12-12,5.42,2.68,1.1232,3409.18,22433.02
2016-12-13,5.45,2.76,1.1238,3405.04,22446.7
2016-12-14,5.34,2.69,1.1233,3378.95,22456.62
2016-12-15,5.35,2.69,1.1171,3340.43,22059.4
2016-12-16,5.38,2.72,1.1156,3346.03,22020.75
2016-12-19,5.33,2.65,1.1159999999999999,3328.98,21832.68
2016-12-20,5.31,2.62,1.117,3309.06,21729.06
2016-12-21,5.46,2.69,1.1179,3338.54,21809.8
2016-12-22,5.42,2.65,1.1172,3335.67,21636.2
2016-12-23,5.31,2.67,1.117,3307.6,21574.76
2016-12-28,5.27,2.71,1.1145,3301.89,21754.74
2016-12-29,5.24,2.7,1.1151,3297.76,21790.91
2016-12-30,5.24,2.71,1.1166,3310.08,22000.56
2017-01-03,5.28,2.68,1.1138,3342.23,22150.4
2017-01-04,5.33,2.69,1.1185,3368.31,22134.47
2017-01-05,5.34,2.71,1.1276,3367.79,22456.69
2017-01-06,5.39,2.77,1.12,3347.67,22503.01
2017-01-09,5.44,2.77,1.1179999999999999,3363.9,22558.69
2017-01-10,5.49,2.82,1.1204,3358.27,22744.85
2017-01-11,5.48,2.81,1.1179,3334.5,22935.35
2017-01-12,5.37,2.77,1.1248,3317.62,22829.02
2017-01-13,5.33,2.79,1.1238,3319.91,22937.38
2017-01-16,5.2,2.73,1.1238,3319.45,22718.15
2017-01-17,5.27,2.75,1.133,3326.36,22840.97
2017-01-18,5.41,2.94,1.1324,3339.37,23098.26
2017-01-19,5.42,2.92,1.1288,3329.29,23049.96
2017-01-20,5.44,2.89,1.1283,3354.89,22885.91
2017-01-23,5.47,2.86,1.1318,3364.08,22898.52
2017-01-24,5.48,2.92,1.131,3364.45,22949.86
2017-01-25,5.47,2.93,1.1269,3375.9,23049.12
2017-01-26,5.42,2.95,1.1269,3387.96,23374.17
2017-02-03,5.39,2.86,1.1299,3364.49,23129.21
2017-02-06,5.39,2.86,1.1305,3373.21,23348.24
2017-02-07,5.66,2.91,1.1268,3365.68,23331.57
2017-02-08,5.85,2.97,1.1305,3383.29,23485.13
